wikipedia_movie_ID,movie_box_office_revenue,movie_runtime,movie_genres,year_released,treatment_ethnicity,treatment_female,num_languages,num_countries
4744645,6055299.3968182495,123.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/09blyk': 'Psychological thriller', '/m/060__y': 'Film adaptation'}",1999.0,0,0,1,1
12940547,6676051.045856894,79.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/01zhp': 'Computer Animation', '/m/0hcr': 'Animation', '/m/02n4kr': 'Mystery', '/m/0hc1z': 'Apocalyptic and post-apocalyptic fiction', '/m/01hmnh': 'Fantasy', '/m/02kdv5l': 'Action'}",2009.0,1,0,1,1
535969,4876045.505444506,91.0,"{'/m/0556j8': 'Buddy film', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/0hj3mtj': 'Animal Picture', '/m/0hj3msd': 'Adventure Comedy', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure'}",1998.0,0,0,1,1
28370864,5259199.7095511025,84.0,"{'/m/03btsm8': 'Action/Adventure', '/m/0lsxr': 'Crime Fiction', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy', '/m/03k9fj': 'Adventure'}",2011.0,1,0,3,3
1619410,1537102.2545663347,85.0,"{'/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/0hj3l_y': 'Action Comedy', '/m/01z4y': 'Comedy', '/m/09q17': 'Slapstick'}",1995.0,0,0,1,1
4848263,479694.64114753425,89.0,"{'/m/01jfsb': 'Thriller', '/m/01hmnh': 'Fantasy', '/m/02kdv5l': 'Action', '/m/03npn': 'Horror'}",2006.0,1,0,1,3
565318,24703736.63038699,130.0,"{'/m/07s2s': 'Time travel', '/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action', '/m/03k9fj': 'Adventure'}",1998.0,1,0,1,2
842825,4111880.2063634996,87.0,"{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/0hcr': 'Animation', '/m/01hmnh': 'Fantasy', '/m/0hj3myc': ""Children's Fantasy"", '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action'}",1999.0,1,0,1,1
4734122,120428.69327928312,86.0,"{'/m/01jfsb': 'Thriller', '/m/02wtdps': 'Crime Thriller', '/m/09blyk': 'Psychological thriller', '/m/03q4nz': 'World cinema'}",2005.0,0,0,2,1
2918858,6996751.959377,99.0,"{'/m/01jfsb': 'Thriller', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural'}",2005.0,0,0,1,1
770348,670306.4757969301,101.0,"{'/m/068d7h': 'Romantic drama', '/m/04xvlr': 'Period piece', '/m/0hj3nbk': 'Marriage Drama', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film'}",1994.0,0,0,1,1
27383563,17584945.93232908,118.0,"{'/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action'}",2012.0,0,0,1,1
897540,3218684.532175121,117.0,"{'/m/07s9rl0': 'Drama', '/m/06n90': 'Science Fiction', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy'}",2002.0,0,1,1,1
935425,102209.68559846382,139.0,"{'/m/01lrrt': 'Melodrama', '/m/0219x_': 'Indie', '/m/03q4nz': 'World cinema', '/m/0424mc': 'Experimental film', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/0k345': 'Avant-garde'}",2005.0,0,0,1,11
6238106,5003602.333418674,104.0,"{'/m/03k9fj': 'Adventure', '/m/04228s': 'Road movie', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0219x_': 'Indie'}",2007.0,1,0,5,1
1602075,98588.40455531453,125.0,"{'/m/04xvh5': 'Costume drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film'}",1985.0,1,0,1,3
3943470,215247.17054510672,116.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/06qm3': 'Screwball comedy', '/m/01z4y': 'Comedy'}",1996.0,1,0,2,2
25588749,12536.885411930058,82.0,{'/m/03npn': 'Horror'},2006.0,1,0,2,3
2004939,6299390.496506966,118.0,"{'/m/01z02hx': 'Sports', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/01f9r0': 'Docudrama'}",2006.0,0,0,1,1
6264910,2853544.0747411074,116.0,"{'/m/06cvj': 'Romantic comedy', '/m/04xvlr': 'Period piece', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy', '/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1999.0,1,0,1,1
4103051,880244.719110413,167.0,"{'/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/03q4nz': 'World cinema'}",2006.0,1,0,1,1
142456,41627959.75573667,126.0,"{'/m/07s9rl0': 'Drama', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/01j1n2': 'Coming of age', '/m/0219x_': 'Indie'}",1997.0,1,0,1,1
698242,34396000.0742182,124.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/0c3351': 'Suspense', '/m/02wtdps': 'Crime Thriller', '/m/01585b': 'Slasher'}",2002.0,1,0,2,2
8514531,2794055.181383487,114.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/02kdv5l': 'Action'}",1996.0,0,0,1,1
43566,36378282.13288854,170.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/04btyz': 'Heist', '/m/09blyk': 'Psychological thriller', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action'}",1995.0,1,0,2,1
4726,98136416.46114545,126.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/04pbhw': 'Superhero movie', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/02kdv5l': 'Action'}",1989.0,1,0,2,2
1006812,2116443.6257917136,107.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film', '/m/03p5xs': 'Comedy of manners', '/m/01z4y': 'Comedy'}",1997.0,0,0,1,1
5646653,1834750.9905336697,88.0,"{'/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action', '/m/01hmnh': 'Fantasy', '/m/03k9fj': 'Adventure'}",2006.0,0,0,1,1
957359,72325118.10175075,125.0,"{'/m/01jfsb': 'Thriller', '/m/0g092b': 'Monster movie', '/m/03npn': 'Horror', '/m/03k9fj': 'Adventure', '/m/0fdjb': 'Supernatural', '/m/04xvh5': 'Costume drama', '/m/0hj3m_6': 'Costume Adventure', '/m/0hj3m_q': 'Creature Film', '/m/03btsm8': 'Action/Adventure', '/m/01hmnh': 'Fantasy', '/m/0hj3msd': 'Adventure Comedy', '/m/02kdv5l': 'Action'}",2001.0,1,0,2,1
932407,1323085.2378011118,121.0,"{'/m/04rlf': 'Music', '/m/04t36': 'Musical', '/m/017fp': 'Biography', '/m/07s9rl0': 'Drama'}",2004.0,1,0,1,3
4317405,22486.826601598994,107.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/09blyk': 'Psychological thriller', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action'}",1997.0,1,0,1,1
11222156,20716916.443143953,98.0,"{'/m/068d7h': 'Romantic drama', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/02l7c8': 'Romance Film', '/m/04dn71w': 'Dance'}",2008.0,0,0,2,1
90684,25603.68066278654,93.0,"{'/m/0hj3n0k': 'Domestic Comedy', '/m/06nbt': 'Satire', '/m/0219x_': 'Indie', '/m/01z4y': 'Comedy'}",1992.0,1,1,1,1
2367208,15576290.830765948,108.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01hmnh': 'Fantasy', '/m/01z4y': 'Comedy'}",2005.0,1,1,2,1
213224,1915885.3313008123,93.0,"{'/m/03npn': 'Horror', '/m/0219x_': 'Indie', '/m/0hj3n4p': 'Gothic Film', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/0hj3m_c': 'Costume Horror'}",2000.0,1,0,3,3
30000,14687930.169278076,114.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/02m4t': 'Existentialism', '/m/09blyk': 'Psychological thriller', '/m/07s9rl0': 'Drama', '/m/03pgfj': 'New Hollywood'}",1976.0,1,0,2,1
797798,20260401.897776406,96.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/03q4nz': 'World cinema', '/m/094ddt': 'Doomsday film', '/m/0cq22z7': 'Sci-Fi Horror', '/m/0jb4p32': 'Zombie Film', '/m/02kdv5l': 'Action'}",2004.0,1,0,1,4
9979687,218765.4595510727,110.0,"{'/m/068d7h': 'Romantic drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/03q4nz': 'World cinema'}",2006.0,0,0,1,1
1278961,4624378.499551952,136.0,"{'/m/017fp': 'Biography', '/m/03k9fj': 'Adventure', '/m/04xvh5': 'Costume drama', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/03g3w': 'History', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2005.0,1,0,2,2
3710785,65237775.57172939,119.0,"{'/m/01jfsb': 'Thriller', '/m/0cq22f9': 'Action Thrillers', '/m/03k9fj': 'Adventure', '/m/016vh2': 'Caper story', '/m/03btsm8': 'Action/Adventure', '/m/02n4kr': 'Mystery', '/m/03jp56q': 'Archives and records', '/m/02kdv5l': 'Action'}",2007.0,1,0,2,1
61184,36976365.64837397,175.0,"{'/m/04xvh5': 'Costume drama', '/m/04xvlr': 'Period piece', '/m/02kdv5l': 'Action', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film'}",2000.0,1,0,1,2
10844001,639869.0381309488,98.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",1993.0,0,0,1,1
4211962,2547020.769656763,106.0,"{'/m/0hqxf': 'Family Film', '/m/01z4y': 'Comedy'}",1993.0,0,1,1,1
6987479,3513303.876028275,108.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2006.0,1,0,1,1
473212,1659545.5834555768,102.0,"{'/m/06cvj': 'Romantic comedy', '/m/0219x_': 'Indie', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",1990.0,0,1,1,1
201534,50440149.264211245,80.0,"{'/m/0lsxr': 'Crime Fiction', '/m/04t36': 'Musical', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2002.0,1,1,2,3
3616797,78598813.17378046,155.0,"{'/m/0fx2s': 'Tragedy', '/m/03k9fj': 'Adventure', '/m/04xvh5': 'Costume drama', '/m/06l3bl': 'Epic', '/m/07s9rl0': 'Drama', '/m/082gq': 'War film', '/m/02kdv5l': 'Action', '/m/01xpr_s': 'Movies About Gladiators', '/m/03hn0': 'Historical drama'}",2000.0,1,0,1,2
13814165,11627500.966430955,86.0,"{'/m/0gf28': 'Parody', '/m/04xvlr': 'Period piece', '/m/01lmb_': 'Sword and Sandal', '/m/01z4y': 'Comedy', '/m/082gq': 'War film'}",2008.0,0,0,1,2
7319564,6497560.43160205,88.0,"{'/m/06n90': 'Science Fiction', '/m/03q4nz': 'World cinema', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/01hmnh': 'Fantasy', '/m/0hqxf': 'Family Film', '/m/0gw5qqq': 'Chinese Movies'}",2008.0,0,0,1,1
956388,7541494.779569143,95.0,"{'/m/06vxwl5': 'Natural horror films', '/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/01z4y': 'Comedy', '/m/0h9qh': 'Monster', '/m/0qdzd': 'B-movie', '/m/0hj3n7f': 'Horror Comedy'}",2002.0,0,0,1,2
13049327,80383627.61585948,103.0,"{'/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action', '/m/0556j8': 'Buddy film', '/m/01z4y': 'Comedy'}",2012.0,0,0,1,1
14706880,22491258.061448433,82.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/0bwgnb': 'Christmas movie', '/m/01z4y': 'Comedy', '/m/0hj3n6r': 'Holiday Film'}",2008.0,1,0,1,2
2501528,583535.2400922986,91.0,"{'/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/03k9fj': 'Adventure'}",1993.0,0,0,1,1
3894411,6171117.7150593195,118.0,"{'/m/06cvj': 'Romantic comedy', '/m/0clz1b': 'Slice of life story', '/m/03p5xs': 'Comedy of manners', '/m/01t_vv': 'Comedy-drama', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/060__y': 'Film adaptation', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film'}",2006.0,1,0,3,2
471352,1665480.948371604,100.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0gf28': 'Parody', '/m/0gw5n2f': 'Japanese Movies', '/m/0hj3n01': 'Crime Drama', '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/0gw5w78': 'Gangster Film', '/m/02kdv5l': 'Action'}",1999.0,0,0,1,4
620034,12929396.554754762,93.0,"{'/m/01jfsb': 'Thriller', '/m/06n90': 'Science Fiction', '/m/03npn': 'Horror', '/m/0hj3m_q': 'Creature Film', '/m/0hj3mt0': 'Alien Film', '/m/02kdv5l': 'Action'}",1990.0,0,0,1,1
7920068,13030623.217672542,113.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/09blyk': 'Psychological thriller', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/05bh16v': 'Courtroom Drama'}",2007.0,1,0,1,2
568780,5652217.317479926,103.0,"{'/m/06cvj': 'Romantic comedy', '/m/068d7h': 'Romantic drama', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2004.0,1,0,1,1
3117439,22368449.74640332,107.0,"{'/m/0hqxf': 'Family Film', '/m/0hj3n2k': 'Fantasy Adventure', '/m/01hmnh': 'Fantasy', '/m/03k9fj': 'Adventure'}",2008.0,1,0,1,1
19861657,12377849.865859844,94.0,{'/m/01z4y': 'Comedy'},2010.0,1,0,1,1
28386410,27558206.478047777,98.0,"{'/m/0lsxr': 'Crime Fiction', '/m/0hj3nyp': 'Workplace Comedy', '/m/01z4y': 'Comedy'}",2011.0,0,0,1,1
3723947,44405148.75256672,121.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/0hj3n0w': 'Ensemble Film', '/m/016vh2': 'Caper story', '/m/0hj3nbs': 'Master Criminal Films', '/m/01z4y': 'Comedy'}",2007.0,1,0,2,1
1394579,6879764.393612684,99.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/028v3': 'Detective fiction', '/m/0vjs6': 'Detective', '/m/09blyk': 'Psychological thriller', '/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action'}",2003.0,1,0,1,3
724258,86301369.57236211,110.0,"{'/m/01jfsb': 'Thriller', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/0bkbm': 'Spy'}",1996.0,1,0,3,1
4705514,2448848.2196659115,105.0,"{'/m/0lsxr': 'Crime Fiction', '/m/03btsm8': 'Action/Adventure', '/m/02kdv5l': 'Action', '/m/07s9rl0': 'Drama'}",1991.0,0,0,1,1
2748709,574983.7727253938,109.0,"{'/m/0lsxr': 'Crime Fiction', '/m/01jfsb': 'Thriller', '/m/028v3': 'Detective fiction', '/m/0219x_': 'Indie', '/m/0vjs6': 'Detective', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/02xh1': 'Film noir', '/m/02wtdps': 'Crime Thriller', '/m/02b5_l': 'Teen', '/m/03j0dp': 'Neo-noir'}",2006.0,0,0,1,1
1458752,6472633.6552438615,95.0,"{'/m/03k9fj': 'Adventure', '/m/0hj3myq': ""Children's/Family"", '/m/04t36': 'Musical', '/m/0bj8m2': ""Children's"", '/m/01z4y': 'Comedy', '/m/04rlf': 'Music', '/m/0hqxf': 'Family Film', '/m/0hj3n26': 'Family-Oriented Adventure'}",1996.0,0,0,1,1
1349086,42522767.117771074,151.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/0gw5w78': 'Gangster Film', '/m/0jdm8': 'Remake', '/m/02n4kr': 'Mystery', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action', '/m/0gw5qqq': 'Chinese Movies'}",2006.0,1,0,2,2
11762841,24709074.0220256,88.0,"{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/0bj8m2': ""Children's"", '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/0bkbm': 'Spy'}",2001.0,1,0,2,1
29171676,19430171.178133354,108.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy'}",2011.0,0,0,1,1
54030,33971443.06330007,136.0,"{'/m/01jfsb': 'Thriller', '/m/02n4kr': 'Mystery', '/m/06n90': 'Science Fiction', '/m/02l7c8': 'Romance Film', '/m/09blyk': 'Psychological thriller'}",2001.0,1,0,2,2
189088,23230313.789274573,108.0,"{'/m/01jfsb': 'Thriller', '/m/02wtdps': 'Crime Thriller', '/m/0c3351': 'Suspense'}",1998.0,1,0,1,1
1749093,79575404.75416479,88.0,"{'/m/03k9fj': 'Adventure', '/m/04xvh5': 'Costume drama', '/m/0hcr': 'Animation', '/m/07s9rl0': 'Drama', '/m/095bb': 'Animated cartoon', '/m/02l7c8': 'Romance Film', '/m/0hqxf': 'Family Film'}",1999.0,1,0,1,1
28134939,1198562.1092240037,97.0,{'/m/01z4y': 'Comedy'},2012.0,1,0,1,1
5169996,33196494.718981642,132.0,"{'/m/03btsm8': 'Action/Adventure', '/m/07s9rl0': 'Drama', '/m/02kdv5l': 'Action', '/m/02p0szs': 'Historical fiction', '/m/03k9fj': 'Adventure'}",1998.0,1,0,1,2
2572851,28013298.493152842,115.0,"{'/m/01zhp': 'Computer Animation', '/m/02kdv5l': 'Action', '/m/01hmnh': 'Fantasy', '/m/03k9fj': 'Adventure', '/m/0hcr': 'Animation'}",2007.0,1,0,2,1
7527753,4913296.599722028,130.0,"{'/m/03k9fj': 'Adventure', '/m/082gq': 'War film', '/m/03btsm8': 'Action/Adventure', '/m/04xvlr': 'Period piece', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/02kdv5l': 'Action'}",2002.0,1,0,1,2
1847843,735425.1897119728,86.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/01z4y': 'Comedy', '/m/02b5_l': 'Teen'}",2001.0,0,0,1,1
590462,15785306.025730463,101.0,"{'/m/01jfsb': 'Thriller', '/m/0cq22f9': 'Action Thrillers', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/0hfjk': 'Western', '/m/07s9rl0': 'Drama', '/m/02wtdps': 'Crime Thriller', '/m/02kdv5l': 'Action'}",2003.0,1,0,2,1
1030073,3423079.572855666,107.0,"{'/m/01drsx': 'Disaster', '/m/03btsm8': 'Action/Adventure', '/m/06n90': 'Science Fiction', '/m/01jfsb': 'Thriller', '/m/094ddt': 'Doomsday film'}",1979.0,1,0,1,1
1519783,50063043.42782163,106.0,"{'/m/03btsm8': 'Action/Adventure', '/m/06n90': 'Science Fiction', '/m/02kdv5l': 'Action', '/m/01hmnh': 'Fantasy', '/m/04pbhw': 'Superhero movie'}",2005.0,1,0,1,2
3145613,85781.94251415628,106.0,"{'/m/0hj3n0w': 'Ensemble Film', '/m/0219x_': 'Indie', '/m/01t_vv': 'Comedy-drama', '/m/04t36': 'Musical', '/m/03mqtr': 'Political drama', '/m/05mrx8': 'Political satire', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy', '/m/04rlf': 'Music', '/m/02wtdkf': 'Musical Drama'}",2003.0,1,0,1,2
33577424,19684882.90674079,96.0,"{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/01z4y': 'Comedy', '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/0bkbm': 'Spy'}",2002.0,1,0,1,1
2837025,37638156.66651658,121.0,"{'/m/08w0_f': 'Albino bias', '/m/01jfsb': 'Thriller', '/m/03npn': 'Horror', '/m/0fdjb': 'Supernatural', '/m/03btsm8': 'Action/Adventure', '/m/0cq22f9': 'Action Thrillers', '/m/02kdv5l': 'Action'}",1999.0,1,0,2,1
443011,25161387.18061155,116.0,"{'/m/01jfsb': 'Thriller', '/m/0hj3n2k': 'Fantasy Adventure', '/m/0gw5n2f': 'Japanese Movies', '/m/03k9fj': 'Adventure', '/m/03btsm8': 'Action/Adventure', '/m/01hmnh': 'Fantasy', '/m/02kdv5l': 'Action'}",2003.0,1,0,2,4
19554171,15256241.279399058,82.0,"{'/m/0hj3myq': ""Children's/Family"", '/m/0hqxf': 'Family Film', '/m/02kdv5l': 'Action', '/m/01z4y': 'Comedy', '/m/0hj3mtj': 'Animal Picture'}",2010.0,1,0,1,2
2222699,36803890.220123,91.0,"{'/m/01jfsb': 'Thriller', '/m/0lsxr': 'Crime Fiction', '/m/0556j8': 'Buddy film', '/m/0hj3l_y': 'Action Comedy', '/m/03btsm8': 'Action/Adventure', '/m/04t2t': 'Martial Arts Film', '/m/01z4y': 'Comedy', '/m/02kdv5l': 'Action'}",2007.0,1,0,5,3
13023421,7616602.935869302,105.0,"{'/m/06cvj': 'Romantic comedy', '/m/02l7c8': 'Romance Film', '/m/07s9rl0': 'Drama', '/m/01z4y': 'Comedy'}",2008.0,1,0,1,3
3759215,20343518.444475327,96.0,"{'/m/06n90': 'Science Fiction', '/m/03k9fj': 'Adventure', '/m/094ddt': 'Doomsday film', '/m/07s9rl0': 'Drama', '/m/060__y': 'Film adaptation', '/m/07s2s': 'Time travel', '/m/02kdv5l': 'Action'}",2002.0,0,0,1,1
997955,10817234.74877224,80.0,{'/m/01z4y': 'Comedy'},1990.0,1,0,1,1
